Case Number Eviction,Folio,Filing Date
2021-006671-CC-20,3031010031190,5/26/2021
2021-006672-CC-20,3031150055780,5/26/2021
2021-006684-CC-20,3031110351340,5/26/2021
2021-006710-CC-20,3031020070930,5/26/2021
2021-016454-CC-05,102010601050,5/26/2021
2021-016476-CC-05,131360090050,5/26/2021
2021-016512-CC-05,102100301130,5/26/2021
2021-016513-CC-05,102100301130,5/26/2021
2021-016514-CC-05,131340300330,5/26/2021
2021-016515-CC-05,101010501071,5/26/2021
2021-016516-CC-05,131360510290,5/26/2021
2021-016517-CC-05,102100301130,5/26/2021
2021-016518-CC-05,102100301130,5/26/2021
2021-016519-CC-05,131340381610,5/26/2021
2021-016520-CC-05,101120002020,5/26/2021
2021-016521-CC-05,141381420001,5/26/2021
2021-016877-CC-26,3350340450050,5/26/2021
2021-016886-CC-26,3049110000010,5/26/2021
2021-016943-CC-26,2050150050510,5/26/2021
2021-016944-CC-26,1079290072240,5/26/2021
2021-017117-CC-26,3059360040030,5/26/2021
2021-019171-CC-23,3411320230440,5/26/2021
2021-019204-CC-23,722090051390,5/26/2021
2021-019224-CC-23,3020120072150,5/26/2021
2021-019225-CC-23,622290830040,5/26/2021
2021-019226-CC-23,3022200020760,5/26/2021
2021-019273-CC-23,131121070020,5/26/2021
2021-019486-CC-23,622300040160,5/26/2021
2021-019487-CC-23,131120080270,5/26/2021
2021-019522-CC-25,3040350000810,5/26/2021
2021-005239-CC-21,420260010746,5/27/2021
2021-005255-CC-21,431170000040,5/27/2021
2021-005269-CC-21,421300290020,5/27/2021
2021-005270-CC-21,430120150391,5/27/2021
2021-005301-CC-21,3220220660010,5/27/2021
2021-006133-CC-24,232260011330,5/27/2021
2021-006138-CC-24,242030270070,5/27/2021
2021-006698-CC-20,3031210640010,5/27/2021
2021-006726-CC-20,3021350000136,5/27/2021
2021-006727-CC-20,3021350000136,5/27/2021
2021-006728-CC-20,131220141110,5/27/2021
2021-006731-CC-20,3031220220150,5/27/2021
2021-006732-CC-20,3031220220150,5/27/2021
2021-006733-CC-20,3031220220150,5/27/2021
2021-006734-CC-20,3031220220150,5/27/2021
2021-006735-CC-20,3031220220150,5/27/2021
2021-016522-CC-05,101120002020,5/27/2021
2021-016523-CC-05,101120002020,5/27/2021
2021-016524-CC-05,101120002020,5/27/2021
2021-016525-CC-05,102100301130,5/27/2021
2021-016711-CC-05,3049090190140,5/27/2021
2021-016712-CC-05,131350320340,5/27/2021
2021-016714-CC-05,2530310270010,5/27/2021
2021-016740-CC-05,131250040300,5/27/2021
2021-016742-CC-05,3530270010127,5/27/2021
2021-016743-CC-05,132300260180,5/27/2021
2021-016745-CC-05,3530270010127,5/27/2021
2021-016746-CC-05,2630250010060,5/27/2021
2021-016747-CC-05,3530270010127,5/27/2021
2021-019459-CC-23,3021130240080,5/27/2021
2021-019565-CC-25,3040350560030,5/27/2021
2021-019731-CC-23,3021130240290,5/27/2021
2021-005295-CC-21,421320010041,5/28/2021
2021-005299-CC-21,420350820530,5/28/2021
2021-006149-CC-24,1322271160050,5/28/2021
2021-006729-CC-20,131140430640,5/28/2021
2021-006730-CC-20,131270460330,5/28/2021
2021-006737-CC-20,3031030030010,5/28/2021
2021-016748-CC-05,132310770010,5/28/2021
2021-016749-CC-05,131360051270,5/28/2021
2021-016754-CC-05,131360090050,5/28/2021
2021-016756-CC-05,131360051270,5/28/2021
2021-016757-CC-05,3421050021230,5/28/2021
2021-016759-CC-05,131360090050,5/28/2021
2021-016825-CC-05,131360051270,5/28/2021
2021-016882-CC-05,131320180020,5/28/2021
2021-016883-CC-05,132300310030,5/28/2021
2021-016885-CC-05,141160161030,5/28/2021
2021-016897-CC-05,131360990010,5/28/2021
2021-016902-CC-05,102050302085,5/28/2021
2021-019585-CC-23,3021060290100,5/28/2021
2021-019588-CC-23,3022050000100,5/28/2021
2021-019589-CC-23,3022050000100,5/28/2021
2021-019596-CC-23,3022050000100,5/28/2021
2021-019598-CC-23,3022050000100,5/28/2021
2021-019599-CC-23,3022050000100,5/28/2021
2021-019608-CC-23,3022050000100,5/28/2021
2021-019609-CC-23,3020110030010,5/28/2021
2021-019658-CC-23,3020110050010,5/28/2021
2021-019659-CC-23,3020110050010,5/28/2021
2021-019660-CC-23,722160070051,5/28/2021
2021-019674-CC-23,3421050010480,5/28/2021
2021-019681-CC-25,341081200001,5/28/2021
2021-006155-CC-24,232030013180,31/05/2021
2021-016909-CC-05,132310480559,31/05/2021
2021-017209-CC-26,2050130030150,31/05/2021
2021-017366-CC-26,3079040052000,31/05/2021
2021-005356-CC-21,420260010746,01/06/2021
2021-005360-CC-21,2720330441390,01/06/2021
2021-005377-CC-21,420260010746,01/06/2021
2021-005381-CC-21,420260010746,01/06/2021
2021-005410-CC-21,420280140540,01/06/2021
2021-006765-CC-20,131270011561,01/06/2021
2021-006767-CC-20,131120570070,01/06/2021
2021-006768-CC-20,3031040037070,01/06/2021
2021-006769-CC-20,131260080610,01/06/2021
2021-006792-CC-20,131140220100,01/06/2021
2021-006793-CC-20,3031220100350,01/06/2021
2021-017012-CC-05,132190130010,01/06/2021
2021-017013-CC-05,131360090050,01/06/2021
2021-017015-CC-05,131360990010,01/06/2021
2021-017038-CC-05,102040801100,01/06/2021
2021-017076-CC-05,141150050500,01/06/2021
2021-017122-CC-05,141020070070,01/06/2021
2021-017124-CC-05,3030150010270,01/06/2021
2021-017125-CC-05,141020056830,01/06/2021
2021-017126-CC-05,141380510350,01/06/2021
2021-017130-CC-05,2540060010244,01/06/2021
2021-017131-CC-05,2540060010244,01/06/2021
2021-017141-CC-05,141160231230,01/06/2021
2021-017210-CC-26,1678240140076,01/06/2021
2021-017212-CC-26,1079160110210,01/06/2021
2021-017214-CC-26,1679190320010,01/06/2021
2021-017215-CC-26,3069130160010,01/06/2021
2021-019733-CC-23,622290491470,01/06/2021
2021-019734-CC-23,3012310720060,01/06/2021
2021-019820-CC-25,341170085170,01/06/2021
2021-019823-CC-23,3012311301760,01/06/2021
2021-019830-CC-23,3421040010400,01/06/2021
2021-019869-CC-23,3022190380040,01/06/2021
2021-019878-CC-23,3411350270010,01/06/2021
2021-019879-CC-23,3411350270010,01/06/2021
2021-019880-CC-23,3411350270010,01/06/2021
2021-019881-CC-23,3021060341360,01/06/2021
2021-019908-CC-23,3421140080770,01/06/2021
2021-019909-CC-23,131130060980,01/06/2021
2021-019910-CC-23,131130060980,01/06/2021
2021-019911-CC-23,622210230010,01/06/2021
2021-019924-CC-25,141050280270,01/06/2021
2021-019938-CC-23,3022070400020,01/06/2021
2021-019939-CC-23,3421090023630,01/06/2021
2021-019940-CC-23,3020120520010,01/06/2021
2021-019941-CC-23,3020120510030,01/06/2021
2021-019989-CC-23,3020120170010,01/06/2021
2021-019990-CC-23,3020100070200,01/06/2021
2021-005405-CC-21,420260010502,02/06/2021
2021-005418-CC-21,420250090310,02/06/2021
2021-005419-CC-21,430130010040,02/06/2021
2021-005444-CC-21,430130010040,02/06/2021
2021-005445-CC-21,430130010040,02/06/2021
2021-005446-CC-21,430130010040,02/06/2021
2021-005448-CC-21,430130620090,02/06/2021
2021-005451-CC-21,3030150010270,02/06/2021
2021-005452-CC-21,420270400290,02/06/2021
2021-005453-CC-21,3220140270010,02/06/2021
2021-005454-CC-21,431070030760,02/06/2021
2021-006224-CC-24,232100120410,02/06/2021
2021-006812-CC-20,131260050480,02/06/2021
2021-006814-CC-20,131220140670,02/06/2021
2021-006815-CC-20,131130280035,02/06/2021
2021-006816-CC-20,131250390070,02/06/2021
2021-006817-CC-20,131270390300,02/06/2021
2021-006818-CC-20,131270390300,02/06/2021
2021-006821-CC-20,3031110040010,02/06/2021
2021-006822-CC-20,3031110040030,02/06/2021
2021-006824-CC-20,131140352050,02/06/2021
2021-006825-CC-20,131140352050,02/06/2021
2021-006826-CC-20,131120480290,02/06/2021
2021-006827-CC-20,131120480290,02/06/2021
2021-017253-CC-05,141020050220,02/06/2021
2021-017268-CC-05,3530220430160,02/06/2021
2021-017269-CC-05,132190530050,02/06/2021
2021-017270-CC-05,101010501070,02/06/2021
2021-017271-CC-05,131360090901,02/06/2021
2021-017272-CC-05,141050940240,02/06/2021
2021-017273-CC-05,131360090901,02/06/2021
2021-017274-CC-05,3530270010127,02/06/2021
2021-017275-CC-05,3530220360096,02/06/2021
2021-017276-CC-05,101140301130,02/06/2021
2021-017277-CC-05,101140301130,02/06/2021
2021-017278-CC-05,141100020741,02/06/2021
2021-017279-CC-05,141020064980,02/06/2021
2021-017280-CC-05,131360090900,02/06/2021
2021-017370-CC-26,1079180000200,02/06/2021
2021-017371-CC-26,1079180000200,02/06/2021
2021-017396-CC-26,3660100130170,02/06/2021
2021-017397-CC-26,3059140972860,02/06/2021
2021-017423-CC-26,3049150080540,02/06/2021
2021-017425-CC-26,3059260010010,02/06/2021
2021-017426-CC-26,3059260010010,02/06/2021
2021-017429-CC-26,3069250160300,02/06/2021
2021-017510-CC-26,3060180010390,02/06/2021
2021-017511-CC-26,3069230130010,02/06/2021
2021-020003-CC-23,3020120460010,02/06/2021
2021-020062-CC-23,3021350120360,02/06/2021
2021-020065-CC-23,3021010111040,02/06/2021
2021-020075-CC-23,722070200420,02/06/2021
2021-020079-CC-23,3021350000139,02/06/2021
2021-020080-CC-23,3021350000139,02/06/2021
2021-020081-CC-23,3021350000139,02/06/2021
2021-020082-CC-23,3021350000139,02/06/2021
2021-020101-CC-23,3020120520010,02/06/2021
2021-020102-CC-23,3122110701680,02/06/2021
2021-020156-CC-25,141060070070,02/06/2021
2021-020165-CC-25,141170030200,02/06/2021
2021-005480-CC-21,420350690030,03/06/2021
2021-005481-CC-21,430130010040,03/06/2021
2021-005482-CC-21,420280060970,03/06/2021
2021-005494-CC-21,430020000019,03/06/2021
2021-006262-CC-24,232341620070,03/06/2021
2021-006263-CC-24,232020070740,03/06/2021
2021-006270-CC-24,242031990270,03/06/2021
2021-006823-CC-20,131120400110,03/06/2021
2021-006830-CC-20,131270040330,03/06/2021
2021-006831-CC-20,131270040330,03/06/2021
2021-006832-CC-20,131270040330,03/06/2021
2021-006833-CC-20,3031030080145,03/06/2021
2021-006850-CC-20,131140190700,03/06/2021
2021-006851-CC-20,131130230460,03/06/2021
2021-006852-CC-20,131270101260,03/06/2021
2021-006853-CC-20,3031110353080,03/06/2021
2021-006861-CC-20,131240161710,03/06/2021
2021-017321-CC-05,2230030110020,03/06/2021
2021-017369-CC-05,132310701040,03/06/2021
2021-017370-CC-05,141030130610,03/06/2021
2021-017371-CC-05,141060930030,03/06/2021
2021-017372-CC-05,131340530010,03/06/2021
2021-017383-CC-05,141020064570,03/06/2021
2021-017396-CC-05,141110010770,03/06/2021
2021-017400-CC-05,131350250050,03/06/2021
2021-017401-CC-05,131350250050,03/06/2021
2021-017402-CC-05,141020070100,03/06/2021
2021-017403-CC-05,141030331760,03/06/2021
2021-017404-CC-05,141290150220,03/06/2021
2021-017581-CC-26,3060050990190,03/06/2021
2021-017995-CC-26,3059280230060,03/06/2021
2021-017996-CC-26,3049270100010,03/06/2021
2021-018051-CC-26,1079290143280,03/06/2021
2021-020177-CC-23,722160010250,03/06/2021
2021-020206-CC-23,131130190171,03/06/2021
2021-020218-CC-23,3421090022351,03/06/2021
2021-020219-CC-23,3020120520010,03/06/2021
2021-020249-CC-23,3421050061290,03/06/2021
2021-020259-CC-23,622290420130,03/06/2021
2021-020268-CC-23,3020110550030,03/06/2021
2021-020282-CC-23,621260142260,03/06/2021
2021-005541-CC-21,430020560371,04/06/2021
2021-005542-CC-21,430022140790,04/06/2021
2021-005543-CC-21,430022140440,04/06/2021
2021-006299-CC-24,242030010080,04/06/2021
2021-006864-CC-20,3021340130100,04/06/2021
2021-006873-CC-20,131270280780,04/06/2021
2021-006874-CC-20,131140352050,04/06/2021
2021-006892-CC-20,131140000340,04/06/2021
2021-006894-CC-20,3031110040020,04/06/2021
2021-006903-CC-20,3031030230090,04/06/2021
2021-017432-CC-05,131360090050,04/06/2021
2021-017437-CC-05,132300230260,04/06/2021
2021-017439-CC-05,132300230260,04/06/2021
2021-017441-CC-05,132300230260,04/06/2021
2021-017442-CC-05,140010211471,04/06/2021
2021-017464-CC-05,132300871810,04/06/2021
2021-018126-CC-26,1078130500390,04/06/2021
2021-018132-CC-26,3069340216380,04/06/2021
2021-020290-CC-25,141060140210,04/06/2021
2021-020302-CC-25,940360300130,04/06/2021
2021-020339-CC-23,2822100143410,04/06/2021
2021-020343-CC-23,821290000040,04/06/2021
2021-020345-CC-23,722090360070,04/06/2021
2021-020346-CC-23,3421150034580,04/06/2021
2021-020349-CC-23,3411320110560,04/06/2021
2021-020370-CC-23,2822100500020,04/06/2021
2021-020372-CC-23,622190151020,04/06/2021
2021-020409-CC-23,622290070520,04/06/2021
2021-020417-CC-23,3122110703370,04/06/2021
2021-020421-CC-23,132070030590,04/06/2021
2021-020422-CC-23,131130110010,04/06/2021
2021-020439-CC-23,131130110010,04/06/2021
2021-020440-CC-23,131130110010,04/06/2021
2021-020449-CC-23,3021010000011,04/06/2021
2021-020463-CC-23,821220320490,04/06/2021
2021-020464-CC-23,3020120180010,04/06/2021
2021-020468-CC-23,3022200400030,04/06/2021
2021-020476-CC-23,622300310380,04/06/2021
2021-000050-CC-20,0131230060901,2021-01-11
2021-000051-CC-20,0131140450110,2021-01-11
2021-000052-CC-20,3031280111530,2021-01-11
2021-000053-CC-20,3031150271440,2021-01-11
2021-000055-CC-20,3031110290090,2021-01-11
2021-000080-CC-20,3031220160280,2021-01-11
2021-000170-CC-24,0232100130970,2021-01-11
2021-000377-CC-23,3012320210670,2021-01-11
2021-000378-CC-23,0132070870040,2021-01-11
2021-000444-CC-23,3020110810030,2021-01-11
2021-000445-CC-23,0622300260610,2021-01-11
2021-000509-CC-05,0131310180670,2021-01-11
2021-000513-CC-05,0131250481430,2021-01-11
2021-000514-CC-05,3530270730010,2021-01-11
2021-000515-CC-05,0131360091160,2021-01-11
2021-000522-CC-05,0131310170570,2021-01-11
2021-000563-CC-05,0141381502310,2021-01-11
2021-000590-CC-21,0431180015001,2021-01-11
2021-000606-CC-21,3020110600110,2021-01-11
2021-000607-CC-21,0430120060650,2021-01-11
2021-000632-CC-21,0430110020180,2021-01-11
2021-000636-CC-26,3059200102310,2021-01-11
2021-000641-CC-26,3079030130470,2021-01-11
2021-000645-CC-26,3060050050480,2021-01-11
2021-000662-CC-26,3059270320180,2021-01-11
2021-000751-CC-26,3060060370590,2021-01-11
2021-000965-CC-25,0141100630665,2021-01-11
2021-000067-CC-20,0431080021120,2021-01-12
2021-000068-CC-20,3031030130710,2021-01-12
2021-000069-CC-20,0131270010181,2021-01-12
2021-000070-CC-20,0131270010181,2021-01-12
2021-000076-CC-20,3031220230331,2021-01-12
2021-000077-CC-20,0131270700030,2021-01-12
2021-000180-CC-24,1222260190110,2021-01-12
2021-000181-CC-24,1222260190110,2021-01-12
2021-000182-CC-24,0232340080110,2021-01-12
2021-000446-CC-23,3411320220070,2021-01-12
2021-000477-CC-23,0131120140900,2021-01-12
2021-000479-CC-23,0131120080730,2021-01-12
2021-000492-CC-23,0621260162850,2021-01-12
2021-000515-CC-23,0722090072130,2021-01-12
2021-000527-CC-23,3122020482820,2021-01-12
2021-000550-CC-23,0622200000270,2021-01-12
2021-000551-CC-23,3020110832360,2021-01-12
2021-000552-CC-23,3020010010080,2021-01-12
2021-000553-CC-23,0622190072460,2021-01-12
2021-000554-CC-23,0132070230120,2021-01-12
2021-000564-CC-05,0132310653930,2021-01-12
2021-000565-CC-05,0141040121080,2021-01-12
2021-000612-CC-05,0131340460120,2021-01-12
2021-000616-CC-05,0131350271000,2021-01-12
2021-000635-CC-05,0141200040260,2021-01-12
2021-000636-CC-05,0132300462590,2021-01-12
2021-000652-CC-21,3530190120010,2021-01-12
2021-000657-CC-05,0131250481040,2021-01-12
2021-000658-CC-05,3039510240110,2021-01-12
2021-000680-CC-05,0141391640001,2021-01-12
2021-000683-CC-05,0131350100430,2021-01-12
2021-000684-CC-05,0131250770010,2021-01-12
2021-000685-CC-05,0141381472710,2021-01-12
2021-000825-CC-26,3059060051980,2021-01-12
2021-000826-CC-26,1079290144810,2021-01-12
2021-000838-CC-26,30592601701403000000000000,2021-01-12
2021-000884-CC-26,3069340300010,2021-01-12
2021-000954-CC-26,3079040430010,2021-01-12
2021-001095-CC-25,3040130162551,2021-01-12
2021-000081-CC-20,3031040053640,2021-01-13
2021-000082-CC-20,3031160094550,2021-01-13
2021-000087-CC-20,0131270420040,2021-01-13
2021-000088-CC-20,3031220310370,2021-01-13
2021-000093-CC-20,3031020040010,2021-01-13
2021-000188-CC-24,0232100020920,2021-01-13
2021-000195-CC-24,0232270280190,2021-01-13
2021-000601-CC-23,0622190001460,2021-01-13
2021-000617-CC-23,3020120180010,2021-01-13
2021-000630-CC-23,3421120000110,2021-01-13
2021-000654-CC-23,0722170150580,2021-01-13
2021-000659-CC-23,2812340010340,2021-01-13
2021-000661-CC-23,0722160161130,2021-01-13
2021-000664-CC-23,3421030040640,2021-01-13
2021-000671-CC-23,0622190151070,2021-01-13
2021-000677-CC-23,3421120340530,2021-01-13
2021-000688-CC-23,3012310020700,2021-01-13
2021-000699-CC-23,0131130210101,2021-01-13
2021-000700-CC-23,1831010200400,2021-01-13
2021-000701-CC-23,0821210024600,2021-01-13
2021-000702-CC-23,0821210024600,2021-01-13
2021-000703-CC-23,0821210024620,2021-01-13
2021-000704-CC-23,3421100010010,2021-01-13
2021-000705-CC-23,3421100010010,2021-01-13
2021-000726-CC-05,0132180210050,2021-01-13
2021-000730-CC-21,0430120190301,2021-01-13
2021-000733-CC-21,0420341890010,2021-01-13
2021-000742-CC-05,0141210077120,2021-01-13
2021-000747-CC-05,0102000301200,2021-01-13
2021-000748-CC-05,0102070401020,2021-01-13
2021-000753-CC-05,0132180210050,2021-01-13
2021-000756-CC-05,0102000301200,2021-01-13
2021-000757-CC-05,0102000301200,2021-01-13
2021-000758-CC-05,3049110000010,2021-01-13
2021-000759-CC-05,3530270740070,2021-01-13
2021-000777-CC-21,0420341890010,2021-01-13
2021-000807-CC-05,3530270740070,2021-01-13
2021-000808-CC-05,0131341230220,2021-01-13
2021-000812-CC-05,0132300260180,2021-01-13
2021-000813-CC-05,0132300260180,2021-01-13
2021-000814-CC-05,0132300260180,2021-01-13
2021-000815-CC-05,2530310380100,2021-01-13
2021-000853-CC-05,0132300440690,2021-01-13
2021-000889-CC-26,3050320150160,2021-01-13
2021-000955-CC-26,3059130030110,2021-01-13
2021-000956-CC-26,3059130080100,2021-01-13
2021-000957-CC-26,3069260330010,2021-01-13
2021-000958-CC-26,3059130080100,2021-01-13
2021-000994-CC-26,1079290111260,2021-01-13
2021-001063-CC-26,3079040260060,2021-01-13
2021-001067-CC-26,3049230110280,2021-01-13
2021-001068-CC-26,3069340260010,2021-01-13
2021-001069-CC-26,3069340260010,2021-01-13
2021-001070-CC-26,3069340260010,2021-01-13
2021-001071-CC-26,3069340260010,2021-01-13
2021-001342-CC-25,1540120460050,2021-01-13
2021-001343-CC-25,1540120460050,2021-01-13
2021-001344-CC-25,1540120460050,2021-01-13
2021-001345-CC-25,1540120460050,2021-01-13
2021-000105-CC-20,3021330030720,2021-01-14
2021-000106-CC-20,0131130240312,2021-01-14
2021-000107-CC-20,3031160091950,2021-01-14
2021-000109-CC-20,0131140260200,2021-01-14
2021-000110-CC-20,3031030140460,2021-01-14
2021-000111-CC-20,0131140230230,2021-01-14
2021-000116-CC-20,3021350000136,2021-01-14
2021-000123-CC-20,3031040034410,2021-01-14
2021-000204-CC-24,0232020072200,2021-01-14
2021-000205-CC-24,0232330070030,2021-01-14
2021-000206-CC-24,0232330794110,2021-01-14
2021-000209-CC-24,0232330070030,2021-01-14
2021-000212-CC-24,0232330794000,2021-01-14
2021-000213-CC-24,0232330790930,2021-01-14
2021-000217-CC-24,0242030093890,2021-01-14
2021-000220-CC-24,0232330794050,2021-01-14
2021-000221-CC-24,0232330791230,2021-01-14
2021-000222-CC-24,0232020050710,2021-01-14
2021-000255-CC-24,2332090010290,2021-01-14
2021-000256-CC-24,0232020082010,2021-01-14
2021-000725-CC-23,3012320011220,2021-01-14
2021-000737-CC-23,2812350540020,2021-01-14
2021-000741-CC-23,0722160521620,2021-01-14
2021-000781-CC-23,0132180080190,2021-01-14
2021-000815-CC-23,3122110703510,2021-01-14
